Product ID,Customer ID,Sales Person ID,Quantity Sold,Payment Method,Quantity Returned,Order Date
88,473,5,19,Cash,4,7/1/2023
93,553,8,24,Cash,2,9/4/2023
63,284,7,13,Cash,3,7/2/2023
16,23,1,34,Online Payment,1,11/26/2023
23,432,10,2,Online Payment,0,7/11/2023
7,352,8,29,Online Payment,3,4/1/2023
60,505,8,5,Cash,0,1/2/2023
19,134,10,55,Cash,4,11/16/2023
67,282,6,4,Debit Card,0,8/1/2023
45,560,1,2,Debit Card,0,4/6/2023
62,480,2,45,Online Payment,5,4/21/2023
23,86,2,12,Cash,4,5/13/2023
70,508,8,35,Cash,3,11/8/2023
4,46,9,18,Debit Card,3,3/29/2023
89,441,4,17,Credit Card,2,12/21/2023
50,593,10,58,Debit Card,5,5/10/2023
90,188,8,41,Cash,5,6/5/2023
40,464,4,46,Online Payment,5,2/18/2023
60,326,1,49,Online Payment,3,3/19/2023
31,296,3,13,Debit Card,3,3/7/2023
80,543,5,48,Cash,5,7/23/2023
12,35,3,2,Debit Card,0,8/5/2023
82,296,7,22,Online Payment,2,11/25/2023
78,286,3,15,Online Payment,1,11/7/2023
36,142,5,22,Credit Card,3,8/28/2023
45,589,4,17,Debit Card,4,6/8/2023
83,19,3,8,Online Payment,0,8/16/2023
10,329,8,52,Cash,4,1/26/2023
50,152,2,49,Online Payment,1,6/8/2023
57,570,2,20,Credit Card,1,6/26/2023
87,500,5,59,Cash,3,1/11/2023
11,467,5,42,Credit Card,3,2/24/2023
24,483,10,56,Debit Card,2,1/3/2023
80,143,3,50,Debit Card,5,3/13/2023
74,252,7,14,Credit Card,3,7/26/2023
36,259,9,41,Cash,1,2/15/2023
3,429,1,32,Cash,5,9/17/2023
60,308,3,32,Debit Card,2,7/14/2023
90,159,5,59,Online Payment,3,9/12/2023
56,195,7,27,Debit Card,1,6/26/2023
35,402,3,13,Online Payment,4,8/10/2023
6,65,6,45,Credit Card,4,5/4/2023
39,374,4,14,Debit Card,1,6/22/2023
6,319,7,18,Debit Card,3,4/10/2023
36,74,7,30,Credit Card,2,11/15/2023
3,212,1,12,Cash,1,11/4/2023
16,60,3,28,Credit Card,5,11/30/2023
51,481,6,18,Online Payment,5,10/30/2023
39,126,10,2,Online Payment,0,10/31/2023
42,268,5,53,Debit Card,3,1/9/2023
88,184,9,36,Credit Card,4,3/29/2023
51,182,3,46,Online Payment,5,8/12/2023
19,140,7,56,Cash,2,6/10/2023
61,380,2,16,Cash,5,10/20/2023
26,430,10,6,Debit Card,0,5/10/2023
29,300,1,23,Online Payment,4,4/23/2023
79,58,8,41,Debit Card,1,8/11/2023
19,493,9,44,Cash,1,4/8/2023
5,46,7,8,Credit Card,0,11/18/2023
41,37,5,35,Credit Card,3,8/4/2023
27,431,6,15,Debit Card,5,7/1/2023
27,383,10,4,Cash,0,11/8/2023
67,401,1,53,Credit Card,1,12/10/2023
43,146,5,26,Online Payment,2,7/21/2023
83,116,8,6,Cash,0,4/5/2023
30,232,3,11,Cash,5,6/19/2023
52,464,7,55,Debit Card,4,6/19/2023
44,523,6,30,Credit Card,4,12/10/2023
13,363,6,49,Debit Card,3,9/18/2023
79,302,9,60,Cash,5,11/19/2023
16,179,6,5,Credit Card,0,4/13/2023
16,569,8,27,Debit Card,1,10/11/2023
23,170,5,32,Cash,1,11/6/2023
31,218,9,9,Debit Card,0,9/29/2023
30,381,7,42,Debit Card,5,5/29/2023
70,190,8,40,Online Payment,4,9/11/2023
9,300,3,27,Debit Card,2,11/9/2023
69,331,10,46,Online Payment,4,8/28/2023
73,576,1,52,Cash,3,5/9/2023
99,249,4,1,Online Payment,0,3/16/2023
60,430,10,44,Online Payment,5,10/18/2023
43,426,8,59,Credit Card,3,2/9/2023
41,523,8,17,Online Payment,2,10/8/2023
29,31,8,10,Cash,0,4/1/2023
89,534,3,55,Online Payment,3,7/1/2023
38,547,5,42,Debit Card,4,2/28/2023
68,229,2,60,Cash,5,1/17/2023
15,245,5,58,Online Payment,4,10/27/2023
22,290,9,5,Debit Card,0,3/29/2023
1,470,4,35,Debit Card,2,4/4/2023
49,126,10,13,Credit Card,2,10/27/2023
37,92,2,36,Credit Card,5,6/13/2023
83,187,6,38,Debit Card,3,12/24/2023
13,319,5,1,Credit Card,0,8/6/2023
14,142,4,35,Debit Card,2,3/24/2023
16,432,2,57,Cash,5,6/11/2023
68,384,4,16,Online Payment,2,1/26/2023
32,335,10,5,Debit Card,0,12/17/2023
59,88,4,50,Credit Card,5,1/5/2023
55,575,8,49,Debit Card,4,12/17/2023
80,499,1,46,Credit Card,5,6/11/2023
86,172,4,32,Debit Card,3,6/7/2023
9,138,6,5,Online Payment,0,7/4/2023
22,233,6,13,Cash,4,3/6/2023
81,463,8,17,Cash,4,8/17/2023
10,480,10,58,Credit Card,5,8/10/2023
73,18,6,37,Debit Card,4,6/17/2023
25,310,8,21,Cash,4,12/9/2023
28,215,1,48,Debit Card,5,9/2/2023
22,177,5,52,Cash,1,2/25/2023
22,285,5,50,Debit Card,5,8/26/2023
75,312,1,4,Online Payment,0,3/14/2023
43,52,9,27,Debit Card,2,3/10/2023
70,116,5,1,Cash,0,10/11/2023
60,331,5,21,Credit Card,2,2/1/2023
33,511,5,30,Debit Card,1,2/11/2023
68,500,5,53,Cash,1,1/20/2023
42,81,7,29,Debit Card,4,7/16/2023
52,407,6,52,Online Payment,4,4/15/2023
59,329,5,26,Cash,4,8/4/2023
31,245,7,28,Online Payment,1,3/15/2023
92,388,7,23,Debit Card,5,1/23/2023
83,469,1,8,Credit Card,0,4/24/2023
35,432,5,56,Debit Card,2,1/18/2023
96,207,4,31,Debit Card,2,8/19/2023
57,544,6,12,Cash,3,11/2/2023
59,87,10,50,Debit Card,2,9/29/2023
48,331,1,4,Credit Card,0,4/17/2023
36,445,4,53,Credit Card,1,12/25/2023
5,121,7,31,Online Payment,4,10/17/2023
25,128,9,1,Credit Card,0,10/1/2023
14,435,4,45,Credit Card,4,9/22/2023
32,66,4,23,Debit Card,5,9/2/2023
83,486,6,39,Credit Card,3,1/8/2023
53,444,7,7,Cash,0,4/24/2023
27,287,10,3,Online Payment,0,9/19/2023
32,35,1,39,Cash,3,11/29/2023
88,26,6,13,Online Payment,5,12/9/2023
65,94,8,25,Debit Card,5,11/16/2023
21,559,3,26,Online Payment,2,3/12/2023
33,111,6,23,Credit Card,4,10/25/2023
38,109,9,44,Debit Card,5,10/1/2023
93,3,9,10,Debit Card,0,10/12/2023
59,186,6,37,Cash,3,5/1/2023
59,134,7,46,Cash,4,10/12/2023
97,282,2,7,Online Payment,0,9/1/2023
55,62,1,39,Cash,3,11/5/2023
13,521,9,37,Online Payment,2,6/18/2023
84,264,6,40,Cash,3,8/7/2023
51,562,5,34,Debit Card,1,12/9/2023
74,194,7,13,Online Payment,5,4/12/2023
73,349,4,47,Credit Card,2,1/3/2023
74,284,6,46,Credit Card,1,4/23/2023
46,435,10,45,Debit Card,2,3/31/2023
26,280,10,25,Debit Card,4,6/29/2023
19,4,7,56,Online Payment,5,3/5/2023
27,375,2,46,Debit Card,2,9/7/2023
47,138,1,52,Debit Card,1,6/29/2023
62,135,4,53,Credit Card,1,9/12/2023
70,130,8,9,Online Payment,0,1/16/2023
39,464,7,2,Cash,0,5/29/2023
100,11,8,3,Debit Card,0,8/2/2023
25,503,4,34,Credit Card,4,9/15/2023
76,88,8,53,Debit Card,5,7/9/2023
63,176,6,42,Credit Card,2,2/13/2023
56,531,6,32,Cash,3,4/19/2023
53,299,8,53,Credit Card,4,5/9/2023
17,164,10,11,Debit Card,3,1/14/2023
70,599,8,2,Debit Card,0,7/2/2023
56,84,6,31,Debit Card,2,4/27/2023
72,526,6,8,Online Payment,0,8/5/2023
42,65,9,13,Online Payment,2,8/23/2023
40,365,3,1,Credit Card,0,10/27/2023
1,563,8,28,Credit Card,4,9/8/2023
7,472,3,17,Online Payment,4,1/11/2023
66,88,3,59,Cash,3,3/13/2023
85,95,4,39,Cash,1,2/12/2023
59,15,1,47,Debit Card,1,3/21/2023
95,443,6,2,Cash,0,6/28/2023
29,106,8,13,Credit Card,2,11/9/2023
22,299,10,44,Online Payment,5,11/8/2023
53,258,2,59,Credit Card,5,3/16/2023
21,112,10,41,Credit Card,3,11/7/2023
96,358,7,43,Credit Card,4,10/2/2023
33,120,5,38,Credit Card,3,10/4/2023
61,146,10,32,Cash,4,2/19/2023
80,34,8,19,Online Payment,1,5/1/2023
42,589,1,46,Online Payment,1,7/18/2023
19,170,8,47,Debit Card,5,12/21/2023
8,368,1,29,Debit Card,1,8/26/2023
60,44,1,23,Online Payment,1,6/8/2023
73,67,4,27,Debit Card,2,1/21/2023
31,329,1,14,Debit Card,4,3/9/2023
13,154,7,44,Online Payment,4,4/17/2023
92,248,8,14,Cash,4,12/29/2023
61,315,4,11,Debit Card,3,7/12/2023
35,55,1,34,Cash,2,11/19/2023
61,148,4,25,Online Payment,1,1/17/2023
56,536,9,8,Credit Card,0,11/25/2023
82,402,4,7,Debit Card,0,12/14/2023
73,105,8,10,Debit Card,0,7/9/2023
3,501,2,36,Cash,5,6/13/2023
81,416,10,59,Online Payment,3,7/25/2023
33,327,5,5,Debit Card,0,4/27/2023
14,585,8,3,Online Payment,0,1/11/2023
79,181,8,12,Debit Card,2,8/16/2023
58,246,1,10,Online Payment,0,4/10/2023
2,312,6,46,Credit Card,3,4/7/2023
59,44,10,48,Credit Card,1,5/22/2023
73,293,5,60,Debit Card,2,12/11/2023
32,130,1,57,Cash,1,8/13/2023
81,432,1,24,Cash,2,7/17/2023
57,332,2,35,Credit Card,1,7/19/2023
57,555,10,17,Cash,2,8/4/2023
62,135,9,2,Cash,0,9/22/2023
89,510,2,54,Online Payment,1,10/4/2023
44,140,7,25,Cash,4,3/11/2023
43,283,9,50,Debit Card,3,11/26/2023
93,69,2,57,Debit Card,5,7/22/2023
17,311,4,10,Cash,0,5/31/2023
2,22,3,4,Credit Card,0,3/10/2023
29,283,8,52,Debit Card,1,8/23/2023
85,154,6,23,Credit Card,1,6/21/2023
15,506,8,3,Cash,0,10/10/2023
95,566,7,52,Debit Card,1,12/6/2023
35,475,4,22,Cash,5,5/13/2023
15,387,4,17,Debit Card,5,10/10/2023
7,17,4,3,Debit Card,0,5/22/2023
25,438,3,58,Credit Card,4,8/31/2023
9,459,7,36,Debit Card,4,8/6/2023
20,268,10,21,Online Payment,1,8/1/2023
21,149,7,38,Credit Card,5,11/18/2023
37,110,2,18,Cash,5,11/29/2023
29,196,4,13,Debit Card,5,8/31/2023
35,561,7,29,Cash,2,5/21/2023
13,155,5,14,Credit Card,4,10/16/2023
48,69,4,23,Credit Card,1,12/9/2023
16,169,6,36,Credit Card,1,10/7/2023
47,3,6,9,Cash,0,5/20/2023
98,179,10,34,Credit Card,5,8/15/2023
2,18,6,21,Online Payment,2,5/22/2023
32,171,4,56,Credit Card,4,9/2/2023
16,318,7,38,Credit Card,4,5/6/2023
63,237,9,58,Debit Card,4,2/28/2023
98,485,7,51,Online Payment,4,12/14/2023
62,241,4,8,Debit Card,0,8/31/2023
25,307,4,32,Online Payment,1,10/23/2023
78,520,8,44,Debit Card,1,10/10/2023
79,117,8,26,Online Payment,1,8/8/2023
24,51,10,19,Online Payment,2,1/25/2023
75,150,1,16,Credit Card,4,8/23/2023
6,59,4,16,Debit Card,5,1/1/2023
30,82,7,15,Credit Card,5,10/20/2023
83,520,2,8,Debit Card,0,10/5/2023
48,599,1,41,Cash,5,6/2/2023
39,209,10,59,Cash,5,11/25/2023
10,375,3,26,Debit Card,5,1/10/2023
66,130,9,6,Credit Card,0,6/20/2023
46,161,10,22,Cash,5,8/7/2023
86,38,7,46,Debit Card,5,4/1/2023
87,169,7,23,Online Payment,3,10/2/2023
60,346,2,18,Online Payment,4,7/14/2023
2,387,2,40,Credit Card,3,12/12/2023
21,403,1,25,Online Payment,1,6/19/2023
12,412,9,52,Debit Card,5,5/29/2023
71,416,4,15,Debit Card,1,4/24/2023
59,242,4,36,Credit Card,2,6/3/2023
14,417,10,41,Cash,2,4/5/2023
57,35,6,51,Credit Card,4,8/14/2023
62,553,5,42,Credit Card,3,5/6/2023
74,350,5,53,Online Payment,4,9/14/2023
74,204,4,48,Online Payment,4,7/1/2023
78,406,9,56,Credit Card,4,1/9/2023
97,271,5,13,Online Payment,2,8/7/2023
22,128,1,23,Debit Card,4,6/29/2023
85,256,9,29,Online Payment,3,12/18/2023
92,297,8,54,Debit Card,2,4/28/2023
47,446,8,20,Cash,5,2/7/2023
29,501,4,49,Online Payment,1,1/5/2023
93,239,10,47,Cash,4,6/21/2023
91,106,10,24,Credit Card,3,10/30/2023
43,7,1,50,Credit Card,2,7/27/2023
3,430,6,38,Debit Card,5,6/2/2023
57,311,4,31,Debit Card,3,10/3/2023
30,51,5,8,Cash,0,8/12/2023
46,208,6,42,Credit Card,3,5/5/2023
20,198,2,21,Online Payment,4,10/3/2023
85,339,7,20,Credit Card,1,4/14/2023
92,38,8,16,Debit Card,5,1/8/2023
62,376,5,3,Cash,0,6/5/2023
55,490,6,37,Debit Card,3,2/16/2023
62,431,2,10,Credit Card,0,9/12/2023
57,446,7,28,Debit Card,3,12/7/2023
33,482,1,15,Online Payment,2,7/23/2023
15,49,3,15,Online Payment,1,6/1/2023
23,127,8,16,Debit Card,1,5/19/2023
86,349,7,13,Online Payment,5,1/2/2023
71,360,8,9,Credit Card,0,12/30/2023
70,191,6,48,Credit Card,5,8/24/2023
38,404,5,55,Credit Card,2,11/13/2023
1,465,10,16,Debit Card,2,6/21/2023
68,348,2,55,Online Payment,2,5/9/2023
30,576,7,51,Online Payment,1,11/19/2023
4,171,8,3,Debit Card,0,2/1/2023
61,98,8,42,Debit Card,3,7/17/2023
80,114,1,59,Cash,3,8/5/2023
19,483,7,21,Credit Card,3,1/4/2023
5,540,10,10,Online Payment,0,4/15/2023
53,493,8,37,Credit Card,2,8/9/2023
70,479,5,56,Online Payment,1,1/31/2023
79,507,3,38,Credit Card,3,10/6/2023
10,363,10,23,Cash,5,8/7/2023
40,271,9,58,Online Payment,2,7/8/2023
38,21,3,59,Cash,4,1/11/2023
70,515,6,2,Credit Card,0,11/12/2023
82,595,8,54,Online Payment,4,10/31/2023
9,14,3,20,Cash,1,7/29/2023
68,384,4,46,Debit Card,1,8/6/2023
36,565,6,21,Cash,1,3/26/2023
57,117,7,38,Credit Card,4,4/1/2023
34,319,7,13,Online Payment,5,5/21/2023
27,9,3,53,Online Payment,2,6/21/2023
82,246,5,15,Credit Card,1,7/27/2023
12,586,5,26,Online Payment,5,1/21/2023
39,557,9,47,Credit Card,1,1/6/2023
90,160,10,28,Credit Card,2,1/19/2023
68,354,5,30,Debit Card,4,11/14/2023
37,508,8,4,Credit Card,0,4/12/2023
75,139,5,50,Credit Card,4,11/9/2023
92,264,1,33,Cash,4,5/28/2023
9,8,9,25,Debit Card,2,6/10/2023
88,56,9,56,Online Payment,2,6/7/2023
38,139,4,59,Online Payment,5,7/23/2023
2,473,4,36,Debit Card,3,9/5/2023
20,456,4,45,Online Payment,3,10/14/2023
2,505,4,58,Online Payment,3,11/2/2023
99,76,7,18,Debit Card,2,3/23/2023
64,313,7,40,Online Payment,2,4/29/2023
93,108,9,27,Cash,4,1/8/2023
49,51,9,20,Debit Card,5,3/27/2023
1,167,4,22,Credit Card,3,3/2/2023
57,172,9,8,Cash,0,6/30/2023
29,338,8,33,Cash,1,5/18/2023
99,266,2,47,Debit Card,4,7/7/2023
20,440,4,37,Credit Card,1,12/21/2023
45,441,8,19,Credit Card,2,9/17/2023
86,488,3,54,Debit Card,4,3/22/2023
13,393,10,42,Debit Card,1,6/5/2023
61,471,5,29,Credit Card,2,5/11/2023
46,27,7,9,Online Payment,0,2/6/2023
19,323,4,14,Online Payment,1,3/23/2023
25,478,9,28,Debit Card,3,10/18/2023
94,41,9,44,Online Payment,5,10/3/2023
47,64,7,33,Online Payment,3,1/25/2023
48,173,3,43,Credit Card,4,12/27/2023
13,181,5,10,Online Payment,0,10/10/2023
48,212,7,35,Cash,3,8/29/2023
56,54,8,10,Credit Card,0,1/23/2023
23,314,3,44,Online Payment,5,10/10/2023
27,159,5,45,Cash,5,11/22/2023
93,574,7,40,Credit Card,3,6/24/2023
29,185,6,9,Cash,0,3/31/2023
58,527,5,56,Online Payment,5,11/5/2023
19,113,9,19,Online Payment,4,2/9/2023
42,183,2,12,Debit Card,4,5/11/2023
14,170,1,4,Credit Card,0,11/1/2023
97,203,5,13,Cash,4,3/6/2023
81,383,2,14,Debit Card,4,2/24/2023
39,294,1,60,Credit Card,1,7/9/2023
92,121,2,5,Debit Card,0,4/8/2023
22,504,1,37,Online Payment,1,10/31/2023
80,530,5,59,Credit Card,2,12/12/2023
80,448,2,20,Debit Card,2,9/30/2023
50,113,3,13,Online Payment,1,12/3/2023
39,375,4,29,Online Payment,3,8/3/2023
77,449,5,29,Debit Card,1,5/20/2023
56,504,8,17,Cash,3,10/24/2023
30,392,4,58,Cash,3,1/5/2023
90,304,5,44,Debit Card,5,2/14/2023
90,152,10,44,Online Payment,5,4/2/2023
79,45,8,55,Credit Card,3,7/1/2023
73,152,2,40,Online Payment,5,6/18/2023
87,84,4,56,Debit Card,5,10/15/2023
99,371,1,51,Debit Card,2,7/1/2023
82,587,1,18,Online Payment,2,8/31/2023
96,404,2,2,Debit Card,0,9/17/2023
60,404,2,42,Debit Card,1,9/19/2023
95,142,9,12,Cash,1,6/21/2023
47,360,7,36,Cash,4,1/18/2023
99,8,5,25,Cash,2,5/30/2023
8,142,2,27,Online Payment,1,11/29/2023
89,101,2,56,Debit Card,1,2/17/2023
74,63,5,14,Credit Card,3,6/23/2023
6,282,5,28,Credit Card,1,8/21/2023
82,126,2,42,Debit Card,1,1/26/2023
52,466,10,3,Online Payment,0,11/2/2023
22,455,6,50,Cash,1,11/28/2023
18,533,5,11,Cash,2,5/8/2023
62,179,4,31,Debit Card,5,10/27/2023
75,42,1,30,Cash,2,6/9/2023
81,589,9,25,Cash,1,9/30/2023
58,363,7,29,Online Payment,1,10/20/2023
57,521,10,59,Cash,3,11/19/2023
82,340,5,24,Cash,4,11/17/2023
31,27,3,9,Cash,0,2/22/2023
13,500,2,55,Cash,2,10/23/2023
86,460,8,54,Credit Card,3,3/11/2023
30,532,2,52,Debit Card,3,3/8/2023
22,157,2,38,Online Payment,1,9/25/2023
79,530,1,37,Debit Card,5,5/14/2023
24,490,10,19,Cash,3,6/18/2023
1,122,7,51,Cash,5,11/10/2023
2,309,10,58,Debit Card,4,10/7/2023
4,411,8,52,Credit Card,3,11/30/2023
13,548,9,24,Online Payment,4,9/12/2023
39,268,7,55,Cash,3,9/20/2023
59,377,10,13,Online Payment,3,3/22/2023
55,190,8,17,Online Payment,4,2/7/2023
74,1,7,54,Credit Card,2,6/8/2023
32,105,4,39,Credit Card,2,4/28/2023
23,339,3,50,Online Payment,1,9/14/2023
43,345,3,27,Cash,5,6/13/2023
42,563,4,41,Online Payment,1,11/10/2023
12,255,3,10,Debit Card,0,3/23/2023
37,286,10,42,Cash,4,9/4/2023
65,587,7,59,Debit Card,4,12/3/2023
60,24,8,48,Credit Card,3,11/1/2023
80,493,6,58,Cash,2,11/5/2023
41,200,9,39,Online Payment,2,1/11/2023
61,517,7,46,Cash,5,12/27/2023
44,115,9,55,Debit Card,5,4/3/2023
23,380,3,14,Credit Card,1,11/22/2023
89,278,3,14,Cash,5,11/12/2023
50,367,3,29,Credit Card,4,10/24/2023
31,565,5,25,Online Payment,1,2/6/2023
81,317,7,41,Debit Card,5,1/11/2023
20,422,7,53,Debit Card,1,8/12/2023
38,44,5,31,Credit Card,4,5/18/2023
78,406,1,9,Credit Card,0,11/25/2023
84,82,10,16,Credit Card,1,11/16/2023
89,528,9,31,Debit Card,4,6/29/2023
48,402,10,9,Credit Card,0,12/23/2023
50,107,4,42,Online Payment,3,8/21/2023
3,368,1,20,Credit Card,2,3/15/2023
57,154,9,9,Debit Card,0,5/8/2023
95,573,10,16,Credit Card,4,12/17/2023
10,195,7,47,Debit Card,1,11/23/2023
57,471,4,40,Cash,4,1/5/2023
5,565,8,35,Online Payment,4,4/14/2023
94,416,7,30,Online Payment,2,2/20/2023
57,53,1,8,Online Payment,0,2/27/2023
84,291,8,18,Debit Card,2,9/14/2023
59,253,5,16,Credit Card,2,8/15/2023
15,26,6,4,Cash,0,4/22/2023
69,167,4,55,Online Payment,3,9/23/2023
36,20,5,8,Credit Card,0,1/25/2023
2,206,3,6,Online Payment,0,3/20/2023
67,131,7,17,Cash,2,4/18/2023
92,592,7,35,Debit Card,1,1/20/2023
14,492,6,3,Cash,0,4/20/2023
37,324,1,47,Credit Card,5,11/13/2023
37,416,2,37,Debit Card,1,12/7/2023
33,144,2,14,Online Payment,4,8/7/2023
22,12,5,31,Debit Card,4,4/11/2023
68,329,8,44,Credit Card,1,12/13/2023
18,426,7,59,Cash,4,1/30/2023
41,448,2,21,Debit Card,2,8/15/2023
78,48,5,50,Cash,3,10/23/2023
8,404,4,46,Cash,2,2/2/2023
14,264,10,60,Cash,4,5/27/2023
24,300,3,42,Credit Card,1,6/9/2023
11,458,9,34,Online Payment,5,7/29/2023
24,230,1,45,Credit Card,1,7/13/2023
60,486,2,7,Online Payment,0,12/14/2023
19,311,3,1,Cash,0,5/23/2023
96,260,10,40,Online Payment,4,8/18/2023
40,290,9,30,Debit Card,3,10/8/2023
4,199,8,8,Credit Card,0,10/8/2023
94,90,4,51,Debit Card,2,4/19/2023
61,219,3,54,Debit Card,1,9/30/2023
7,24,9,1,Credit Card,0,2/9/2023
5,47,5,55,Cash,2,8/17/2023
99,229,7,14,Online Payment,3,3/5/2023
4,264,8,50,Online Payment,1,8/11/2023
92,358,10,20,Debit Card,1,4/30/2023
82,568,1,42,Cash,5,8/13/2023
10,438,8,60,Cash,3,9/4/2023
97,479,3,1,Debit Card,0,9/26/2023
47,234,3,46,Credit Card,3,10/27/2023
38,566,3,21,Cash,4,1/4/2023
87,218,7,16,Online Payment,5,3/3/2023
31,50,6,21,Cash,1,8/4/2023
51,35,7,47,Credit Card,5,6/4/2023
50,14,2,23,Credit Card,3,11/10/2023
61,147,4,46,Cash,5,9/15/2023
43,90,8,23,Credit Card,3,7/25/2023
10,224,4,9,Debit Card,0,4/3/2023
41,153,2,47,Online Payment,4,6/15/2023
3,285,3,30,Credit Card,4,3/7/2023
63,459,1,23,Online Payment,2,6/11/2023
1,220,1,38,Cash,3,12/26/2023
70,543,5,41,Cash,3,12/8/2023
79,329,7,5,Online Payment,0,2/28/2023
54,25,4,4,Debit Card,0,8/28/2023
37,551,10,1,Online Payment,0,10/3/2023
13,414,9,48,Credit Card,4,2/16/2023
100,525,2,60,Cash,3,8/12/2023
17,339,7,39,Cash,4,6/22/2023
63,474,2,48,Credit Card,3,5/17/2023
1,176,6,45,Cash,3,12/27/2023
85,432,9,28,Credit Card,2,7/29/2023
78,589,8,42,Credit Card,3,10/14/2023
17,430,6,38,Debit Card,5,11/12/2023
37,116,10,51,Online Payment,5,8/1/2023
72,2,7,29,Credit Card,1,8/11/2023
42,417,10,8,Credit Card,0,12/2/2023
84,348,5,21,Debit Card,4,9/4/2023
37,493,2,6,Debit Card,0,4/28/2023
55,409,3,25,Cash,1,3/8/2023
68,187,9,42,Credit Card,1,9/5/2023
95,56,7,5,Debit Card,0,1/6/2023
42,388,3,55,Cash,1,10/1/2023
18,395,1,49,Online Payment,5,1/25/2023
76,438,6,32,Credit Card,5,10/9/2023
45,3,5,2,Online Payment,0,11/21/2023
39,464,3,53,Debit Card,1,8/25/2023
67,539,9,57,Debit Card,4,8/23/2023
37,232,4,52,Credit Card,4,6/6/2023
47,357,5,54,Credit Card,3,12/30/2023
2,126,5,44,Online Payment,2,6/8/2023
29,5,2,52,Debit Card,1,10/31/2023
77,319,5,54,Credit Card,2,5/8/2023
12,307,1,29,Credit Card,4,10/16/2023
89,387,9,19,Credit Card,3,4/11/2023
70,139,2,60,Cash,5,10/24/2023
7,350,2,43,Cash,5,8/31/2023
94,501,4,20,Cash,2,9/20/2023
48,23,1,58,Credit Card,4,9/21/2023
63,269,6,39,Debit Card,5,6/21/2023
65,449,1,36,Debit Card,1,5/20/2023
76,276,1,25,Online Payment,2,8/10/2023
80,111,7,35,Cash,2,2/14/2023
70,472,8,20,Debit Card,3,5/14/2023
57,297,5,5,Cash,0,5/30/2023
83,82,5,49,Debit Card,2,3/20/2023
16,331,10,45,Debit Card,1,3/18/2023
14,218,1,29,Debit Card,4,11/7/2023
71,428,3,17,Credit Card,2,10/20/2023
66,443,5,5,Cash,0,5/23/2023
27,347,2,32,Credit Card,5,9/29/2023
36,331,10,15,Credit Card,4,10/25/2023
28,131,3,59,Cash,1,1/3/2023
65,532,6,1,Cash,0,11/28/2023
80,26,4,38,Online Payment,2,9/19/2023
77,274,8,33,Online Payment,4,8/12/2023
71,333,9,55,Debit Card,2,5/25/2023
25,76,2,26,Cash,3,5/14/2023
52,505,4,40,Credit Card,4,7/17/2023
57,441,6,13,Credit Card,1,3/18/2023
63,598,8,8,Credit Card,0,12/29/2023
6,279,4,31,Cash,3,8/20/2023
6,477,5,15,Debit Card,1,4/6/2023
85,27,5,8,Cash,0,5/14/2023
43,160,10,35,Debit Card,3,2/27/2023
53,184,6,40,Debit Card,2,9/29/2023
66,127,4,51,Credit Card,2,10/2/2023
80,43,3,35,Credit Card,4,7/26/2023
6,556,2,26,Online Payment,3,5/28/2023
48,250,1,55,Credit Card,2,2/4/2023
99,49,5,18,Cash,5,12/26/2023
7,287,8,50,Credit Card,4,6/5/2023
41,550,7,49,Credit Card,2,7/8/2023
52,70,4,15,Online Payment,1,12/11/2023
100,248,8,57,Cash,3,3/14/2023
60,272,2,46,Debit Card,3,6/4/2023
89,10,5,51,Cash,3,11/25/2023
100,173,4,45,Cash,4,12/10/2023
51,250,10,5,Cash,0,11/28/2023
12,251,9,8,Credit Card,0,7/12/2023
65,130,9,16,Online Payment,1,12/4/2023
59,548,6,58,Cash,4,12/3/2023
93,219,8,33,Online Payment,4,6/9/2023
22,433,4,45,Cash,1,9/30/2023
49,229,10,2,Cash,0,8/21/2023
21,306,9,34,Online Payment,3,10/26/2023
85,470,1,54,Online Payment,2,12/4/2023
79,594,2,34,Debit Card,3,4/17/2023
19,9,7,10,Debit Card,0,1/16/2023
68,223,5,4,Credit Card,0,12/15/2023
63,580,6,56,Cash,3,10/5/2023
71,486,5,48,Debit Card,4,3/10/2023
99,473,2,16,Credit Card,5,12/20/2023
81,534,3,42,Online Payment,1,8/9/2023
95,563,3,57,Online Payment,1,11/17/2023
52,42,8,42,Debit Card,5,6/10/2023
6,373,2,51,Debit Card,2,11/25/2023
83,325,2,43,Credit Card,3,10/23/2023
39,540,9,48,Cash,5,2/12/2023
41,545,5,52,Online Payment,4,8/10/2023
42,341,9,50,Credit Card,2,10/16/2023
50,47,2,37,Credit Card,3,6/11/2023
13,196,10,54,Credit Card,5,12/20/2023
31,85,5,10,Online Payment,0,8/11/2023
8,364,9,34,Cash,1,3/28/2023
61,259,6,14,Credit Card,2,3/10/2023
26,470,9,11,Cash,2,6/3/2023
64,577,9,56,Cash,5,5/23/2023
72,491,7,37,Cash,3,7/13/2023
29,232,9,18,Debit Card,4,10/5/2023
93,118,6,13,Cash,4,12/21/2023
68,552,8,28,Debit Card,1,8/21/2023
45,370,4,26,Online Payment,2,1/12/2023
69,143,7,27,Debit Card,4,3/6/2023
79,183,2,25,Credit Card,5,7/9/2023
87,273,9,60,Credit Card,3,7/29/2023
33,471,5,46,Cash,1,5/17/2023
31,450,8,6,Credit Card,0,1/29/2023
69,427,1,37,Online Payment,2,5/6/2023
95,542,4,11,Debit Card,1,10/24/2023
